emp232,wage232,emp236,wage236,emp234,wage234,emp314,wage314,emp228,wage228,emp233,wage233,emp394,wage394,emp231,wage231,emp226,wage226,emp387,wage387,emp056,wage056,unem,cpi,minwage,lemp232,lwage232,gemp232,gwage232,lminwage,gmwage,gmwage_1,gmwage_2,gmwage_3,gmwage_4,gmwage_5,gmwage_6,gmwage_7,gmwage_8,gmwage_9,gmwage_10,gmwage_11,gmwage_12,lemp236,gcpi,lcpi,lwage236,gemp236,gwage236,lemp234,lwage234,gemp234,gwage234,lemp314,lwage314,gemp314,gwage314,t
375.9,3.56,70.8,3.5,93.8,3.54,161.4,3.74,131.4,3.91,439,3.85,122.9,4.29,91.5,4.77,80.7,4.49,29.7,4.41,887.2,3.7,3.3,64.5,2.65,5.929323,1.26976,0.0015974,-0.0028051,0.9745597,0,0,0,0,0.1416506,0,0,0,0,0,0,0,0,4.259859,0.0093455,4.166665,1.252763,0.0199723,-0.0028532,4.541165,1.264127,-0.0053163,0.0028288,5.083886,1.319086,0.0137243,0.0026773,377
378.5,3.56,72.8,3.54,94.6,3.56,164.7,3.74,132.9,3.94,445.6,3.92,124.8,4.33,91.6,4.75,81.1,4.53,30.4,4.43,886.8,3.68,3,65.2,2.65,5.936216,1.26976,0.0068927,0,0.9745597,0,0,0,0,0,0.1416506,0,0,0,0,0,0,0,4.287716,0.0107942,4.177459,1.264127,0.0278568,0.0113637,4.549657,1.26976,0.0084925,0.0056338,5.104125,1.319086,0.0202398,0,378
351.8,3.54,68.9,3.53,90,3.57,151.4,3.73,128.3,4.06,423,3.91,123.1,4.34,86.7,4.76,78.2,4.59,29.6,4.42,878.1,3.69,3.1,65.7,2.65,5.863063,1.264127,-0.073153,-0.0056338,0.9745597,0,0,0,0,0,0,0.1416506,0,0,0,0,0,0,4.232656,0.0076394,4.185099,1.261298,-0.0550599,-0.0028288,4.49981,1.272566,-0.0498476,0.0028051,5.019925,1.316408,-0.0842004,-0.0026773,379
369.1,3.55,69.4,3.53,93.3,3.59,161.2,3.72,131.1,4.11,442.7,3.94,125.2,4.31,90.1,4.73,78.3,4.69,30.3,4.44,885.6,3.7,3.2,66,2.65,5.911067,1.266948,0.0480046,0.002821,0.9745597,0,0,0,0,0,0,0,0.1416506,0,0,0,0,0,4.239887,0.0045562,4.189655,1.261298,0.0072308,0,4.53582,1.278152,0.0360103,0.0055866,5.082646,1.313724,0.0627208,-0.0026846,380
369.5,3.6,68.9,3.6,94.8,3.6,160.1,3.77,132.3,4.15,447.9,3.98,130.2,4.34,88.9,4.73,79.4,4.74,30.6,4.47,900.1,3.78,2.8,66.5,2.65,5.912151,1.280934,0.0010834,0.0139862,0.9745597,0,0,0,0,0,0,0,0,0.1416506,0,0,0,0,4.232656,0.0075469,4.197202,1.280934,-0.0072308,0.019636,4.551769,1.280934,0.0159492,0.0027816,5.075799,1.327075,-0.0068474,0.0133513,381
365.9,3.6,68.6,3.57,94.5,3.62,157.9,3.79,132.7,4.15,452.3,3.98,131.5,4.4,87.7,4.91,76.4,4.71,30.9,4.43,921.4,3.83,3,67.1,2.65,5.90236,1.280934,-0.0097909,0,0.9745597,0,0,0,0,0,0,0,0,0,0.1416506,0,0,0,4.228292,0.0089822,4.206184,1.272566,-0.0043635,-0.0083683,4.5486,1.286474,-0.0031695,0.0055401,5.061962,1.332366,-0.0138369,0.005291,382
366.5,3.65,67.7,3.62,93.9,3.64,158.1,3.84,133.9,4.17,449.5,4,127.7,4.4,87,4.94,79.4,4.77,30.7,4.48,966.4,3.83,3.1,67.4,2.65,5.903998,1.294727,0.0016384,0.0137933,0.9745597,0,0,0,0,0,0,0,0,0,0,0.1416506,0,0,4.215086,0.0044613,4.210645,1.286474,-0.0132065,0.0139084,4.542231,1.291984,-0.0063691,0.0055097,5.063228,1.345472,0.001266,0.0131063,383
361.7,3.67,67,3.64,92.6,3.65,156.4,3.86,134.1,4.17,443,3.99,113,4.48,86.3,4.95,79.2,4.8,30,4.63,1051.2,3.85,3.5,67.7,2.65,5.890815,1.300192,-0.0131831,0.0054644,0.9745597,0,0,0,0,0,0,0,0,0,0,0,0.1416506,0,4.204693,0.0044408,4.215086,1.291984,-0.0103931,0.0055097,4.528289,1.294727,-0.0139413,0.0027435,5.052417,1.350667,-0.0108109,0.0051948,384
357.7,3.84,65.7,3.77,91.1,3.8,153.8,4.02,133,4.21,445.1,4.1,107,4.56,83.6,5.04,79.5,4.78,29.3,4.63,944.1,3.95,4.1,68.3,2.9,5.879694,1.345472,-0.0111208,0.0452807,1.064711,0.0901511,0,0,0,0,0,0,0,0,0,0,0,0.1416506,4.185099,0.0088239,4.22391,1.327075,-0.0195942,0.0350913,4.511958,1.335001,-0.0163317,0.0402739,5.035653,1.391282,-0.0167637,0.0406147,385
362.7,3.83,66.8,3.79,91.8,3.81,152.6,4.01,133.8,4.2,446.7,4.13,111.6,4.59,84,5.04,79.3,4.81,29.7,4.66,912.5,3.93,4.1,69.1,2.9,5.893576,1.342865,0.0138817,-0.0026076,1.064711,0,0.0901511,0,0,0,0,0,0,0,0,0,0,0,4.201703,0.0116448,4.235555,1.332366,0.0166044,0.005291,4.519612,1.337629,0.0076547,0.0026281,5.02782,1.388791,-0.007833,-0.0024905,386
363.8,3.85,66.5,3.82,91.8,3.82,152.6,4.05,132.1,4.22,450.7,4.14,115.4,4.58,83.2,5.06,78.9,4.79,29,4.66,919.4,3.93,3.9,69.8,2.9,5.896604,1.348073,0.0030279,0.0052084,1.064711,0,0,0.0901511,0,0,0,0,0,0,0,0,0,0,4.197202,0.0100794,4.245634,1.34025,-0.0045013,0.0078844,4.519612,1.34025,0,0.0026212,5.02782,1.398717,0,0.0099256,387
363.6,3.85,65.5,3.8,92.7,3.81,151.8,4.05,131.9,4.18,449.6,4.17,116.7,4.61,84.2,5.07,78.3,4.78,28.8,4.69,940.7,3.99,3.5,70.6,2.9,5.896054,1.348073,-0.0005498,0,1.064711,0,0,0,0.0901511,0,0,0,0,0,0,0,0,0,4.18205,0.0113959,4.25703,1.335001,-0.0151515,-0.0052493,4.529368,1.337629,0.0097561,-0.0026212,5.022564,1.398717,-0.0052562,0,388
366.7,3.84,66.4,3.78,92.2,3.82,154.9,4.05,132.3,4.21,442.2,4.16,119.2,4.61,84.2,5.04,78.3,4.77,28.3,4.69,935.2,3.97,2.9,71.5,2.9,5.904544,1.345472,0.0084896,-0.0026008,1.064711,0,0,0,0,0.0901511,0,0,0,0,0,0,0,0,4.195697,0.0126677,4.269698,1.329724,0.0136471,-0.0052772,4.52396,1.34025,-0.0054083,0.0026212,5.04278,1.398717,0.020216,0,389
368.4,3.86,68.1,3.81,92.7,3.83,156.6,4.05,132.8,4.23,443.6,4.21,124.5,4.58,84.2,5.03,78.4,4.83,28.3,4.74,933.4,3.98,2.9,72.3,2.9,5.909169,1.350667,0.0046253,0.0051948,1.064711,0,0,0,0,0,0.0901511,0,0,0,0,0,0,0,4.220977,0.0111265,4.280824,1.337629,0.02528,0.0079052,4.529368,1.342865,0.0054083,0.0026144,5.053695,1.398717,0.0109148,0,390
353.9,3.88,66,3.8,87.6,3.84,133.5,4.05,127.4,4.37,418.1,4.22,119.8,4.54,80.3,5.05,75.6,4.88,27,4.7,917.9,4.03,3.1,73.1,2.9,5.869014,1.355835,-0.0401549,0.0051681,1.064711,0,0,0,0,0,0,0.0901511,0,0,0,0,0,0,4.189655,0.011004,4.291828,1.335001,-0.0313225,-0.0026281,4.472781,1.345472,-0.0565872,0.0026076,4.894102,1.398717,-0.1595931,0,391
365.9,3.87,65.4,3.84,93.1,3.85,149.1,4.09,130.9,4.49,428.4,4.25,128.9,4.58,80.6,5.08,76.3,5.03,27.8,4.73,925.1,3.98,3.3,73.8,2.9,5.90236,1.353254,0.0333457,-0.0025808,1.064711,0,0,0,0,0,0,0,0.0901511,0,0,0,0,0,4.180522,0.0095305,4.301359,1.345472,-0.0091324,0.0104712,4.533674,1.348073,0.0608931,0.0026008,5.004617,1.408545,0.1105156,0.0098281,392
362.7,3.94,64.9,3.87,92.7,3.91,146.7,4.15,130.9,4.53,428.4,4.32,131.5,4.63,78.1,5.09,76.8,5.11,28,4.74,935.7,4.04,2.9,74.6,2.9,5.893576,1.371181,-0.0087838,0.0179263,1.064711,0,0,0,0,0,0,0,0,0.0901511,0,0,0,0,4.172848,0.0107818,4.31214,1.353254,-0.0076747,0.0077821,4.529368,1.363537,-0.0043058,0.0154643,4.988389,1.423108,-0.0162277,0.0145633,393
364.1,3.95,64.1,3.89,92.4,3.93,145.4,4.18,131.3,4.55,431.1,4.33,132.7,4.63,77.2,5.26,77.9,5.15,26.9,4.8,954.4,4.12,3.2,75.2,2.9,5.897429,1.373716,0.0038524,0.0025349,1.064711,0,0,0,0,0,0,0,0,0,0.0901511,0,0,0,4.160444,0.0080109,4.320151,1.358409,-0.0124035,0.0051547,4.526127,1.368639,-0.0032415,0.005102,4.979488,1.430311,-0.0089011,0.0072029,394
363.3,4,64.9,3.95,92.6,3.94,145.3,4.21,131.8,4.58,422.7,4.35,128.9,4.64,77.7,5.26,77.5,5.18,25.2,4.95,997.2,4.11,3.6,75.9,2.9,5.895229,1.386294,-0.0021996,0.0125787,1.064711,0,0,0,0,0,0,0,0,0,0,0.0901511,0,0,4.172848,0.0092654,4.329417,1.373716,0.0124035,0.0153065,4.528289,1.371181,0.0021625,0.0025413,4.978801,1.437463,-0.0006876,0.0071515,395
361.5,4.06,64.4,4.02,90.6,3.93,144.9,4.23,131.3,4.58,408.4,4.35,117.2,4.73,77.6,5.31,77.9,5.2,24.6,5.08,1077.1,4.12,3.6,76.7,2.9,5.890262,1.401183,-0.0049667,0.0148886,1.064711,0,0,0,0,0,0,0,0,0,0,0,0.0901511,0,4.165113,0.0104847,4.339901,1.391282,-0.0077343,0.0175662,4.506454,1.368639,-0.0218353,-0.0025413,4.976044,1.442202,-0.0027571,0.0047393,396
360.6,4.17,65.3,4.13,89.9,4.05,143.6,4.35,130.9,4.59,411.7,4.44,114,4.87,77.1,5.38,77.5,5.21,23.5,5.11,969.8,4.25,4.7,77.8,3.1,5.887769,1.427916,-0.0024929,0.026733,1.131402,0.0666914,0,0,0,0,0,0,0,0,0,0,0,0.0901511,4.178992,0.0142398,4.354141,1.418277,0.0138788,0.0269955,4.498698,1.398717,-0.0077562,0.0300775,4.967031,1.470176,-0.0090122,0.0279739,397
364.5,4.18,67,4.11,90.5,4.09,144.4,4.35,129.4,4.6,424.3,4.49,116.5,4.86,77.9,5.32,77.2,5.22,24,5.13,934.7,4.21,4.7,78.9,3.1,5.898527,1.430311,0.0107574,0.0023952,1.131402,0,0.0666914,0,0,0,0,0,0,0,0,0,0,0,4.204693,0.01404,4.368181,1.413423,0.0257006,-0.0048543,4.50535,1.408545,0.0066519,0.0098281,4.972587,1.470176,0.0055556,0,398
366.7,4.18,65.9,4.11,90.4,4.1,144.4,4.38,130,4.62,432,4.51,119.1,4.91,75.9,5.37,76.7,5.23,24,5.13,935.3,4.22,4.9,80.1,3.1,5.904544,1.430311,0.0060172,0,1.131402,0,0,0.0666914,0,0,0,0,0,0,0,0,0,0,4.188138,0.0150948,4.383276,1.413423,-0.0165544,0,4.504244,1.410987,-0.0011053,0.0024419,4.972587,1.477049,0,0.0068729,399
367.9,4.18,64.9,4.13,90.1,4.11,146.6,4.37,128.9,4.61,426.9,4.51,120.3,4.96,76.1,5.35,76.5,5.23,23.6,5.16,936.7,4.25,5.2,81,3.1,5.907811,1.430311,0.0032673,0,1.131402,0,0,0,0.0666914,0,0,0,0,0,0,0,0,0,4.172848,0.0111732,4.394449,1.418277,-0.0152907,0.0048543,4.50092,1.413423,-0.003324,0.0024362,4.987708,1.474763,0.0151205,-0.0022857,400
368.6,4.19,65.3,4.13,89.9,4.1,148,4.38,126.1,4.58,421.2,4.5,119.5,4.98,79,5.28,75.3,5.22,22.2,5.16,936,4.26,5.2,81.8,3.1,5.909712,1.432701,0.0019007,0.0023896,1.131402,0,0,0,0,0.0666914,0,0,0,0,0,0,0,0,4.178992,0.0098281,4.404277,1.418277,0.0061445,0,4.498698,1.410987,-0.0022225,-0.0024362,4.997212,1.477049,0.0095048,0.0022857,401
370.8,4.2,66.7,4.12,89.7,4.11,149.3,4.39,123.5,4.62,425.6,4.61,118.6,5,79.6,5.22,74.5,5.25,22,5.2,936.8,4.26,5.2,82.7,3.1,5.915663,1.435084,0.0059509,0.0023837,1.131402,0,0,0,0,0,0.0666914,0,0,0,0,0,0,0,4.200205,0.0109425,4.41522,1.415853,0.0212126,-0.0024242,4.496471,1.413423,-0.0022268,0.0024362,5.005958,1.479329,0.0087452,0.0022805,402
348.5,4.18,62,4.21,86.4,4.13,129.4,4.37,116.3,4.75,400,4.6,115,4.97,75.2,5.25,68.4,5.37,21,5.22,927.3,4.27,5.7,82.7,3.1,5.853638,1.430311,-0.0620246,-0.0047733,1.131402,0,0,0,0,0,0,0.0666914,0,0,0,0,0,0,4.127134,0,4.41522,1.437463,-0.0730705,0.0216095,4.458988,1.418277,-0.0374832,0.0048543,4.862908,1.474763,-0.1430492,-0.0045662,403
367.1,4.2,62.1,4.19,89.3,4.16,145.4,4.43,122.6,4.9,414.9,4.66,118.7,5.01,77.8,5.24,71.4,5.49,21,5.26,936.2,4.25,5.4,83.3,3.1,5.905634,1.435084,0.0519962,0.0047733,1.131402,0,0,0,0,0,0,0,0.0666914,0,0,0,0,0,4.128746,0.0072289,4.422449,1.432701,0.0016117,-0.0047619,4.492002,1.425515,0.0330138,0.0072377,4.979488,1.4884,0.11658,0.0136365,404
361.5,4.28,63.7,4.31,90.1,4.19,143.7,4.46,121.8,4.93,417.7,4.75,120.5,5.07,77.1,5.27,71.4,5.56,21.4,5.25,945.9,4.36,5,84,3.1,5.890262,1.453953,-0.0153723,0.0188686,1.131402,0,0,0,0,0,0,0,0,0.0666914,0,0,0,0,4.154184,0.008368,4.430817,1.460938,0.0254383,0.0282371,4.50092,1.432701,0.0089188,0.0071857,4.967728,1.495149,-0.0117607,0.0067493,405
357.5,4.3,64.4,4.3,90.4,4.21,143.2,4.48,123.2,4.95,414.9,4.75,118.9,5.1,76.7,5.43,71.7,5.6,21.5,5.33,958.8,4.39,4.8,84.8,3.1,5.879135,1.458615,-0.011127,0.004662,1.131402,0,0,0,0,0,0,0,0,0,0.0666914,0,0,0,4.165113,0.009479,4.440296,1.458615,0.0109291,-0.0023228,4.504244,1.437463,0.003324,0.0047619,4.964242,1.499623,-0.0034852,0.0044743,406
356.3,4.34,63.5,4.3,89.6,4.25,143.4,4.54,123.7,4.99,409.2,4.73,116,5.14,76.9,5.46,71.9,5.69,21.6,5.4,995.2,4.43,5.1,85.5,3.1,5.875773,1.467874,-0.0033622,0.0092593,1.131402,0,0,0,0,0,0,0,0,0,0,0.0666914,0,0,4.15104,0.0082207,4.448516,1.458615,-0.0140734,0,4.495355,1.446919,-0.0088892,0.0094563,4.965638,1.512927,0.0013952,0.013304,407
351.2,4.41,61.9,4.37,88,4.26,141.2,4.57,123.4,5.01,401.5,4.77,106.4,5.27,76.6,5.5,71.6,5.74,21.5,5.64,1068,4.39,5.2,86.3,3.1,5.861356,1.483875,-0.0144172,0.0160003,1.131402,0,0,0,0,0,0,0,0,0,0,0,0.0666914,0,4.12552,0.0093131,4.457829,1.474763,-0.0255198,0.016148,4.477337,1.449269,-0.0180182,0.0023502,4.950177,1.519513,-0.0154605,0.0065862,408
343.9,4.55,62.8,4.49,87.7,4.42,141.5,4.71,122.9,5,399.4,4.85,105.4,5.39,75.5,5.65,70.9,5.7,21.2,5.63,966.7,4.57,6.2,87,3.35,5.840351,1.515127,-0.0210047,0.0312526,1.20896,0.0775582,0,0,0,0,0,0,0,0,0,0,0,0.0666914,4.139955,0.0080786,4.465908,1.501853,0.0144348,0.0270896,4.473922,1.48614,-0.0034151,0.0368705,4.9523,1.549688,0.0021224,0.0301746,409
343.4,4.53,63.8,4.46,88.7,4.43,142.9,4.72,122,5.01,410.9,4.84,109.8,5.38,75.1,5.59,70.9,5.69,20.7,5.67,938.7,4.56,6.2,87.9,3.35,5.838896,1.510722,-0.0014553,-0.0044053,1.20896,0,0.0775582,0,0,0,0,0,0,0,0,0,0,0,4.155753,0.0102916,4.4762,1.495149,0.0157981,-0.0067039,4.48526,1.4884,0.0113382,0.0022599,4.962145,1.551809,0.0098453,0.0021209,410
343.7,4.57,64.1,4.47,88.9,4.46,142.6,4.74,121.8,5.01,416.3,4.87,113.2,5.4,74.5,5.67,71,5.68,20.5,5.68,940.6,4.57,5.8,88.5,3.35,5.839769,1.519513,0.0008736,0.0087912,1.20896,0,0,0.0775582,0,0,0,0,0,0,0,0,0,0,4.160444,0.006803,4.483003,1.497388,0.0046911,0.0022396,4.487512,1.495149,0.0022521,0.0067493,4.960043,1.556037,-0.0021014,0.0042284,411
348.9,4.56,63.4,4.47,89.5,4.5,145.5,4.79,121.6,5.01,415.3,4.93,114.8,5.48,75,5.66,70.7,5.68,20.3,5.68,955.4,4.67,5.1,89.1,3.35,5.854785,1.517323,0.0150161,-0.0021906,1.20896,0,0,0,0.0775582,0,0,0,0,0,0,0,0,0,4.149464,0.0067568,4.489759,1.497388,-0.0109806,0,4.494239,1.504077,0.0067267,0.0089287,4.980176,1.56653,0.0201325,0.0104933,412
351.3,4.55,64.1,4.52,90.1,4.47,148.3,4.81,122,5.05,417.3,4.93,117,5.48,76,5.68,70.8,5.73,19.5,5.69,951.3,4.65,4.9,89.8,3.35,5.86164,1.515127,0.006855,-0.0021954,1.20896,0,0,0,0,0.0775582,0,0,0,0,0,0,0,0,4.160444,0.0078254,4.497585,1.508512,0.0109806,0.0111237,4.50092,1.497388,0.0066814,-0.0066891,4.999237,1.570697,0.0190611,0.0041667,413
356.2,4.53,65.7,4.53,90.9,4.48,150.4,4.82,122.8,5.07,422.4,4.95,120.4,5.49,77.5,5.68,71.5,5.74,19.6,5.73,953.2,4.62,5,90.6,3.35,5.875493,1.510722,0.0138521,-0.0044053,1.20896,0,0,0,0,0,0.0775582,0,0,0,0,0,0,0,4.185099,0.0088692,4.506454,1.510722,0.0246544,0.00221,4.50976,1.499623,0.0088396,0.0022347,5.013299,1.572774,0.0140615,0.0020769,414
345.7,4.5,65.1,4.53,88.7,4.5,145.2,4.79,120.1,5.2,398.6,4.95,118.6,5.54,74.6,5.66,68.8,5.82,19.6,5.8,951.4,4.61,4.9,91.6,3.35,5.845572,1.504077,-0.0299211,-0.0066446,1.20896,0,0,0,0,0,0,0.0775582,0,0,0,0,0,0,4.175924,0.0109773,4.517431,1.510722,-0.0091743,0,4.48526,1.504077,-0.0244999,0.0044544,4.978112,1.56653,-0.0351863,-0.0062436,415
353.7,4.53,64.1,4.57,90.7,4.53,152.1,4.8,122.8,5.34,418.4,5,121.1,5.51,77.7,5.68,70.2,5.96,20.4,5.73,963.7,4.6,4.9,92.3,3.35,5.868449,1.510722,0.0228777,0.0066446,1.20896,0,0,0,0,0,0,0,0.0775582,0,0,0,0,0,4.160444,0.0076127,4.525044,1.519513,-0.01548,0.0087912,4.507557,1.510722,0.0222974,0.0066446,5.024538,1.568616,0.0464258,0.0020856,416
353.1,4.59,65.5,4.65,91.8,4.58,150.5,4.89,122.8,5.39,421.4,5.07,122.7,5.66,78.2,5.76,70.7,6.05,20.7,5.75,966.5,4.74,4.7,93.2,3.35,5.866751,1.52388,-0.001698,0.013158,1.20896,0,0,0,0,0,0,0,0,0.0775582,0,0,0,0,4.18205,0.0097036,4.534748,1.536867,0.021606,0.017354,4.519612,1.521699,0.0120549,0.0109769,5.013963,1.587192,-0.0105748,0.0185764,417
349.7,4.62,65,4.65,91.6,4.59,148.7,4.91,119.4,5.37,415.1,5.03,122.2,5.64,78.1,5.86,70.2,6.1,20.4,5.81,972.5,4.71,5.2,93.4,3.35,5.857076,1.530395,-0.0096755,0.0065147,1.20896,0,0,0,0,0,0,0,0,0,0.0775582,0,0,0,4.174387,0.0021439,4.536891,1.536867,-0.0076628,0,4.517431,1.52388,-0.0021811,0.0021811,5.001931,1.591274,-0.0120325,0.0040816,418
347.6,4.65,65.3,4.64,90.6,4.62,146.9,4.94,118.4,5.37,408.2,5.02,119.9,5.68,78.9,5.85,69.7,6.15,19.5,5.88,996.6,4.73,5.9,93.7,3.35,5.851052,1.536867,-0.0060234,0.0064726,1.20896,0,0,0,0,0,0,0,0,0,0,0.0775582,0,0,4.178992,0.0032067,4.540098,1.534714,0.0046048,-0.0021529,4.506454,1.530395,-0.0109773,0.0065147,4.989752,1.597365,-0.0121789,0.0060915,419
341.9,4.66,64.9,4.66,88.6,4.61,142.3,4.96,116,5.37,392,5,113.2,5.72,78.9,5.87,68.9,6.16,18.6,5.92,1062.4,4.75,6.9,94,3.35,5.834518,1.539015,-0.0165339,0.0021482,1.20896,0,0,0,0,0,0,0,0,0,0,0,0.0775582,0,4.172848,0.0031967,4.543295,1.539015,-0.0061445,0.0043011,4.484132,1.528228,-0.0223222,-0.0021667,4.957938,1.601406,-0.0318141,0.0040404,420
328.3,4.81,63.8,4.76,85.3,4.71,140.7,5,114.9,5.4,388.9,5.1,108.4,5.84,77.7,6.07,67.6,6.22,18.1,6.06,953.6,4.83,7.9,94.3,3.35,5.793928,1.570697,-0.0405908,0.0316817,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0.0775582,4.155753,0.0031862,4.546481,1.560248,-0.0170946,0.0212322,4.446175,1.549688,-0.0379572,0.0214599,4.94663,1.609438,-0.0113077,0.0080322,421
332,4.76,64,4.79,86.3,4.69,136.5,5.02,115,5.41,402.4,5.08,110.8,5.92,77.7,5.97,66.8,6.14,18.3,6.04,924.3,4.81,7.9,94.6,3.35,5.805135,1.560248,0.0112071,-0.0104494,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.158883,0.0031762,4.549657,1.56653,0.00313,0.0062827,4.457829,1.545433,0.0116549,-0.0042553,4.916325,1.61343,-0.0303054,0.003992,422
327.4,4.75,63.2,4.75,85.4,4.72,136.9,5.06,111.3,5.42,401.2,5.1,113.1,5.96,76.9,6,66.7,6.17,18.1,6.11,927.5,4.77,7.9,94.5,3.35,5.791183,1.558145,-0.0139523,-0.0021031,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.146304,-0.0010576,4.5486,1.558145,-0.012579,-0.0083858,4.447346,1.551809,-0.0104833,0.0063761,4.91925,1.621367,0.0029259,0.0079366,423
324,4.79,61.7,4.79,85.3,4.7,137.7,5.12,114.2,5.45,390.7,5.12,113,5.98,76.1,6.02,66.7,6.14,17.9,6.09,929.5,4.81,7.5,94.9,3.35,5.780744,1.56653,-0.0104389,0.0083858,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.122284,0.0042238,4.552824,1.56653,-0.0240202,0.0083858,4.446175,1.547562,-0.0011716,-0.0042462,4.925077,1.633154,0.005827,0.0117879,424
326.4,4.77,63.2,4.73,83.5,4.66,136.6,5.08,111.8,5.45,390.5,5.08,113.9,5.96,76.5,5.9,66.5,6.16,17.7,6.21,930.7,4.85,7.3,95.8,3.35,5.788124,1.562346,0.00738,-0.004184,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.146304,0.009439,4.562263,1.553925,0.0240202,-0.0126052,4.424847,1.539015,-0.021328,-0.0085471,4.917057,1.625311,-0.0080204,-0.0078431,425
329.3,4.78,63.7,4.75,83.1,4.67,140,5.15,109.6,5.48,394.9,5.11,114,5.99,77.2,5.91,65.6,6.18,17.6,6.14,931.5,4.84,7.6,97,3.35,5.796969,1.564441,0.0088453,0.0020943,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.154184,0.0124483,4.574711,1.558145,0.0078802,0.0042194,4.420045,1.541159,-0.0048018,0.0021436,4.941642,1.638997,0.0245852,0.0136855,426
311.8,4.75,61.7,4.73,80.5,4.67,126.3,5.09,106.1,5.45,345.3,5.12,112.3,5.92,71.5,5.98,63.2,6.2,16.8,6.14,924.4,4.84,7.8,97.5,3.35,5.742362,1.558145,-0.0546069,-0.006296,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.122284,0.0051417,4.579853,1.553925,-0.0319004,-0.0042194,4.388257,1.541159,-0.0317879,0,4.83866,1.627278,-0.102982,-0.0117189,427
319.4,4.76,60.4,4.71,81.9,4.68,136.6,5.14,109,5.51,386.2,5.13,112.3,5.89,74.5,5.89,63.5,6.22,17.6,6.13,931.9,4.81,7.6,97.7,3.35,5.766444,1.560248,0.0240822,0.0021031,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.100989,0.002049,4.581902,1.549688,-0.0212946,-0.0042373,4.405499,1.543298,0.017242,0.0021391,4.917057,1.637053,0.0783968,0.0097752,428
320.4,4.79,59.5,4.68,83.4,4.75,135.3,5.23,109.9,5.51,388.3,5.16,112.6,5.99,75.5,5.95,62.7,6.26,18.2,6.06,933.3,4.88,7.8,97.9,3.35,5.76957,1.56653,0.0031261,0.0062827,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.085976,0.0020452,4.583947,1.543298,-0.0150132,-0.0063897,4.423648,1.558145,0.0181494,0.0148464,4.907495,1.654411,-0.0095625,0.0173583,429
318.5,4.77,60,4.69,83.4,4.77,133.4,5.17,109.3,5.53,390.5,5.16,109.1,5.97,73.7,6.1,63.8,6.27,17.9,6.12,934.3,4.9,8.1,98.2,3.35,5.763622,1.562346,-0.0059481,-0.004184,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.094345,0.0030594,4.587006,1.545433,0.0083685,0.0021344,4.423648,1.562346,0,0.0042018,4.893352,1.642873,-0.0141425,-0.0115386,430
316.9,4.82,58.2,4.72,82.7,4.76,133.2,5.19,108.7,5.57,381.9,5.18,104.5,6.05,73,6.09,63.6,6.36,17.5,6.17,960.5,4.92,8.8,98,3.35,5.758586,1.572774,-0.0050359,0.0104276,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063885,-0.0020385,4.584968,1.551809,-0.0304594,0.0063761,4.41522,1.560248,-0.0084286,-0.0020987,4.891852,1.646734,-0.0015001,0.0038611,431
313.3,4.83,57.5,4.76,81.1,4.75,128.2,5.21,108.9,5.66,372.2,5.23,96.5,6.17,73.2,6.13,63.5,6.47,17,6.16,1026.9,4.9,9.5,97.6,3.35,5.747161,1.574847,-0.011425,0.0020726,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.051785,-0.0040903,4.580877,1.560248,-0.0121002,0.0084389,4.395683,1.558145,-0.019537,-0.0021031,4.853591,1.65058,-0.0382605,0.003846,432
311,4.94,58.4,4.78,80.3,4.84,128.4,5.25,108.1,5.72,378.4,5.23,95.9,6.25,71.9,6.07,62.3,6.46,16.7,6.22,944.9,5,10.2,97.8,3.35,5.739793,1.597365,-0.0073686,0.0225189,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067316,0.0020475,4.582925,1.564441,0.0155311,0.0041929,4.38577,1.576915,-0.009913,0.0187702,4.85515,1.658228,0.0015588,0.0076482,433
312.5,4.91,59.2,4.82,81,4.83,127.5,5.24,108.7,5.75,386.7,5.22,99.8,6.23,71.6,6.13,62.5,6.54,16.3,6.22,917.2,4.96,10.4,97.9,3.35,5.744605,1.591274,0.0048118,-0.0060915,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.080922,0.0010219,4.583947,1.572774,0.0136056,0.0083333,4.394449,1.574847,0.0086794,-0.0020683,4.848116,1.656321,-0.0070338,-0.0019066,434
